time,x,y,theta
1753880102.251320,25.001284,-1.197086,3.106047
1753880102.371130,24.859757,-1.219075,3.084853
1753880102.503103,24.719460,-1.195265,3.115500
1753880102.601036,24.574234,-1.188149,3.112036
1753880102.650779,24.427896,-1.192025,3.112597
1753880102.754066,24.287530,-1.195145,3.106445
1753880102.851860,24.149791,-1.187300,3.102465
1753880102.954839,24.024413,-1.178013,3.112107
1753880103.075154,23.866260,-1.176015,3.106861
1753880103.156871,23.723129,-1.179961,3.096466
1753880103.264652,23.573044,-1.174285,3.096358
1753880103.363535,23.438203,-1.167604,3.094803
1753880103.460783,23.289858,-1.166549,3.102761
1753880103.571955,23.142699,-1.163459,3.123455
1753880103.683443,22.993947,-1.157957,-3.138060
1753880103.760551,22.843473,-1.177327,-3.124257
1753880103.869165,22.698577,-1.170379,-3.100331
1753880103.964542,22.558436,-1.181291,-3.105173
1753880104.057896,22.413415,-1.180853,-3.091197
1753880104.172934,22.276390,-1.177292,-3.074125
1753880104.278106,22.146308,-1.190728,-3.097364
1753880104.406285,21.987857,-1.179837,-3.079405
1753880104.511913,21.845473,-1.182104,-3.078398
1753880104.612146,21.701134,-1.201455,-3.102909
1753880104.666936,21.561085,-1.203356,-3.088528
1753880104.770290,21.422893,-1.208026,-3.092175
1753880104.870453,21.281502,-1.207560,-3.085841
1753880104.966303,21.132740,-1.222176,-3.093884
1753880105.056674,21.000572,-1.222324,-3.087998
1753880105.150720,20.855220,-1.225366,-3.092275
1753880105.268329,20.713377,-1.231948,-3.094314
1753880105.493366,20.519753,-1.234191,-3.094422
1753880105.579716,20.376986,-1.241588,-3.103749
1753880105.678708,20.235758,-1.244636,-3.103418
1753880105.763299,20.080334,-1.253470,-3.109408
1753880105.854932,19.940603,-1.253832,-3.100737
1753880105.967850,19.783416,-1.265269,-3.117889
1753880106.081381,19.638796,-1.261904,-3.113784
1753880106.300704,19.463760,-1.271850,-3.128450
1753880106.492129,19.287598,-1.276387,-3.134349
1753880106.576278,19.123736,-1.285990,-3.135887
1753880106.761439,18.956387,-1.287209,3.138727
1753880106.799556,18.798994,-1.305504,3.134723
1753880106.864318,18.638531,-1.293969,-3.139087
1753880106.964099,18.485451,-1.300915,3.126947
1753880107.061342,18.325983,-1.349118,3.041228
1753880107.176891,18.170889,-1.309398,3.133266
1753880107.279867,18.003203,-1.311633,3.125343
1753880107.402525,17.860854,-1.317808,3.116682
1753880107.467166,17.704193,-1.326536,3.095180
1753880107.570871,17.564196,-1.320038,3.100747
1753880107.664753,17.415191,-1.316594,3.098134
1753880107.776280,17.264590,-1.319302,3.089327
1753880107.929293,17.112155,-1.315549,3.096666
1753880107.967837,16.953970,-1.335541,3.076105
1753880108.069137,16.819903,-1.320099,3.089375
1753880108.171299,16.661894,-1.291417,3.125287
1753880108.281372,16.521901,-1.300597,3.097214
1753880108.373555,16.365092,-1.322393,3.083750
1753880108.474316,16.224201,-1.310338,3.112548
1753880108.616726,16.074288,-1.299309,3.123569
1753880108.739307,15.913022,-1.303948,3.127542
1753880108.845110,15.761836,-1.307363,3.127278
1753880108.893828,15.638699,-1.302269,3.126683
1753880108.975154,15.486851,-1.300057,3.126960
1753880109.088661,15.336179,-1.306532,3.128069
1753880109.181702,15.191931,-1.305296,3.136163
1753880109.281851,15.048994,-1.306038,3.134873
1753880109.378555,14.900164,-1.310745,3.132353
1753880109.458547,14.767200,-1.302440,-3.136312
1753880109.578804,14.620356,-1.299550,-3.125760
1753880109.671075,14.509952,-1.306136,-3.131853
1753880109.760326,14.346641,-1.308252,-3.102770
1753880109.992680,14.161209,-1.304885,-3.100270
1753880110.063487,14.018453,-1.307707,-3.102203
1753880110.172937,13.877859,-1.309980,-3.097363
1753880110.279224,13.726001,-1.309626,-3.101890
1753880110.371969,13.567196,-1.295646,-3.070191
1753880110.492001,13.409509,-1.315933,-3.089903
1753880110.612866,13.261408,-1.306518,-3.082036
1753880110.664747,13.112485,-1.314636,-3.084515
1753880110.773669,12.961830,-1.310585,-3.084982
1753880110.882580,12.816996,-1.327764,-3.103036
1753880110.972783,12.665528,-1.321726,-3.089654
1753880111.079909,12.518848,-1.327775,-3.095420
1753880111.175236,12.372554,-1.336542,-3.104474
1753880111.270869,12.225250,-1.339674,-3.110908
1753880111.373585,12.089421,-1.338197,-3.108918
1753880111.482630,11.936579,-1.355065,-3.126828
1753880111.582993,11.777217,-1.368185,3.139785
1753880111.680294,11.640046,-1.365340,-3.122326
1753880111.775721,11.486120,-1.374238,-3.130959
1753880111.877730,11.325242,-1.389212,3.136703
1753880111.976896,11.203194,-1.388751,-3.140161
1753880112.094839,11.040968,-1.398483,3.126541
1753880112.178689,10.909994,-1.393851,3.138584
1753880112.280613,10.760326,-1.403863,3.132279
1753880112.380352,10.617064,-1.410217,3.120523
1753880112.480044,10.474889,-1.406552,3.134006
1753880112.560440,10.341964,-1.406865,3.135147
1753880112.680288,10.184038,-1.431466,3.106434
1753880112.770550,10.051683,-1.422198,3.119449
1753880112.907157,9.907338,-1.424956,3.112782
1753880112.967431,9.766524,-1.426440,3.120731
1753880113.100740,9.628850,-1.428875,3.121131
1753880113.164002,9.486729,-1.435169,3.125090
1753880113.274297,9.338249,-1.442492,3.131677
1753880113.372016,9.200376,-1.435385,-3.128776
1753880113.475740,9.059667,-1.436229,-3.129770
1753880113.575035,8.911808,-1.444295,-3.139989
1753880113.673806,8.783974,-1.438370,-3.132737
1753880113.769065,8.625991,-1.445541,3.133848
1753880113.891920,8.501367,-1.435290,-3.122533
1753880113.971321,8.347158,-1.444947,3.140445
1753880114.076263,8.203795,-1.446518,3.134172
1753880114.181257,8.059135,-1.447069,3.139779
1753880114.285361,7.893691,-1.460064,3.094376
1753880114.390916,7.775974,-1.454450,3.138895
1753880114.493495,7.628018,-1.456147,3.135201
1753880114.582763,7.482547,-1.457144,-3.140025
1753880114.680260,7.346132,-1.456122,-3.141398
1753880114.783149,7.200918,-1.460168,3.138712
1753880114.883635,7.054752,-1.464177,3.135320
1753880114.983897,6.911923,-1.463190,3.134610
1753880115.080648,6.771562,-1.465814,3.121622
1753880115.183510,6.624316,-1.455968,3.130670
1753880115.298446,6.485289,-1.463640,3.124691
1753880115.386531,6.341110,-1.459494,3.137099
1753880115.494529,6.205055,-1.485155,3.108224
1753880115.587821,6.041955,-1.478609,3.114118
1753880115.668061,5.921388,-1.475475,3.123539
1753880115.771801,5.764924,-1.487021,3.116583
1753880115.886461,5.614205,-1.487102,3.116407
1753880116.000084,5.469690,-1.494784,3.115841
1753880116.089399,5.331703,-1.485577,3.141265
1753880116.169847,5.193116,-1.489944,-3.138919
1753880116.290173,5.032931,-1.487807,-3.126154
1753880116.389472,4.912632,-1.487034,-3.127584
1753880116.494767,4.753149,-1.499540,3.136404
1753880116.582774,4.624336,-1.507267,3.126960
1753880116.688263,4.473051,-1.515460,3.118359
1753880116.779330,4.352976,-1.520642,3.121115
1753880116.878941,4.186081,-1.472112,-3.069561
1753880116.975717,4.063492,-1.468156,-3.073706
1753880117.074911,3.902814,-1.441275,-3.017699
1753880117.193840,3.755036,-1.429637,-3.010201
1753880117.304322,3.616480,-1.436813,-3.069616
1753880117.413465,3.473280,-1.456525,-3.134293
1753880117.506847,3.331281,-1.460227,-3.140428
1753880117.604290,3.197243,-1.454561,-3.115259
1753880117.712596,3.030645,-1.474670,3.110920
1753880117.802829,2.897557,-1.475931,3.140492
1753880117.876045,2.759292,-1.474272,-3.125453
1753880117.982486,2.626218,-1.474463,-3.136629
1753880118.093220,2.482152,-1.483764,-3.121060
1753880118.197623,2.344718,-1.480652,-3.110096
1753880118.299450,2.215696,-1.488976,-3.093343
1753880118.444823,2.090576,-1.519725,2.951963
1753880118.503611,1.922214,-1.477725,-2.986420
1753880118.593654,1.798651,-1.498943,-3.123530
1753880118.691740,1.661032,-1.508234,-3.109774
1753880118.792373,1.529311,-1.507174,-3.133202
1753880118.899935,1.378078,-1.507775,-3.128702
1753880118.993530,1.270964,-1.516744,-3.046813
1753880119.102371,1.160226,-1.520947,-3.035090
1753880119.192112,1.018796,-1.524555,-3.025370
1753880119.323982,0.891699,-1.537691,-3.020968
1753880119.418244,0.748090,-1.532954,-3.070587
1753880119.492249,0.614679,-1.566349,-3.042909
1753880119.662866,0.455850,-1.544684,-3.102215
1753880119.750718,0.311214,-1.539107,-3.091318
1753880119.838460,0.166829,-1.581911,-3.079958
1753880120.012555,0.024489,-1.588368,-3.070295
1753880120.055490,-0.116158,-1.654354,-3.054100
1753880120.221671,-0.261377,-1.679401,-3.078027
1753880120.594196,-0.363047,-1.705778,-3.095987
1753880122.406532,-0.502393,-1.727755,-3.109251
1753880122.512922,-0.617924,-1.737921,-3.122548
1753880122.727428,-0.739648,-1.759406,-3.129666
1753880123.013731,-0.817701,-1.773692,3.132857
1753880123.099436,-0.921810,-1.786932,3.133468
1753880123.405701,-1.022649,-1.805768,-3.068276
1753880123.599116,-1.085319,-1.837170,-2.992734
1753880123.997591,-1.132556,-1.854187,-2.902317
1753880124.688445,-1.206249,-1.875213,-2.893690
1753880124.993334,-1.250747,-1.897895,-2.834904
1753880125.300377,-1.306786,-1.909929,-2.834588
1753880125.390512,-1.361585,-1.929168,-2.836747
1753880125.491744,-1.421559,-1.959123,-2.832841
1753880125.592609,-1.493909,-1.974416,-2.830311
1753880125.813490,-1.562514,-1.992596,-2.835722
1753880125.917788,-1.643048,-2.022206,-2.842761
1753880126.616074,-1.701275,-2.051917,-2.836324
1753880126.681843,-1.767642,-2.074805,-2.817660
1753880127.021502,-1.820629,-2.110752,-2.725842
1753880127.406760,-1.870087,-2.138724,-2.623284
1753880127.598437,-1.905184,-2.164996,-2.563517
1753880127.905988,-1.934748,-2.193750,-2.505685
1753880128.509425,-1.972809,-2.228209,-2.402423
1753880128.807722,-1.995658,-2.258583,-2.330188
1753880129.242623,-2.065175,-2.161906,-2.218549
1753880129.406529,-2.096164,-2.158735,-2.151993
1753880129.498455,-2.127815,-2.141849,-2.143886
1753880129.814659,-2.178388,-2.119039,-2.078884
1753880130.108250,-2.196384,-2.104381,-1.992671
1753880130.325812,-2.221189,-2.092219,-1.936159
1753880130.622381,-2.242491,-2.065347,-1.861174
1753880130.829384,-2.264298,-2.053490,-1.800534
1753880131.031645,-2.289886,-2.049865,-1.727683
1753880131.096949,-2.307570,-2.031004,-1.744628
1753880131.731165,-2.324552,-2.025464,-1.707905
1753880132.021403,-2.342248,-2.010129,-1.621070
1753880132.238586,-2.361635,-2.016449,-1.526568
1753880132.423036,-2.411939,-2.043378,-1.393145
1753880132.760598,-2.411897,-2.133708,-1.119373
1753880133.037876,-2.406760,-2.212672,-0.904502
1753880133.356215,-2.409824,-2.275539,-0.736725
1753880133.544645,-2.416883,-2.333616,-0.641254
1753880133.864497,-2.412177,-2.381337,-0.520930
1753880133.954206,-2.408965,-2.420837,-0.497491
1753880134.692280,-2.398223,-2.468862,-0.494174
1753880134.787948,-2.383033,-2.507344,-0.494667
1753880134.892185,-2.364587,-2.548090,-0.495001
1753880135.444341,-2.440407,-2.342118,-0.882505
1753880135.751787,-2.440899,-2.306432,-0.805974
1753880136.047653,-2.416411,-2.362675,-0.589388
1753880136.141885,-2.437809,-2.307504,-0.608996
1753880136.760611,-2.430437,-2.295861,-0.567866
1753880136.807692,-2.429118,-2.273285,-0.601024
1753880136.935762,-2.453466,-2.198310,-0.683698
1753880137.017905,-2.435665,-2.199777,-0.623533
1753880137.238547,-2.409819,-2.196552,-0.621518
1753880137.322122,-2.397823,-2.184726,-0.618190
1753880137.746187,-2.386072,-2.172926,-0.537611
1753880138.045380,-2.344015,-2.190565,-0.453728
1753880138.233739,-2.341072,-2.231612,-0.295890
1753880138.408791,-2.323337,-2.213733,-0.295534
1753880138.517857,-2.308411,-2.221442,-0.288809
1753880138.612645,-2.291513,-2.232212,-0.293422
1753880139.317993,-2.268344,-2.239672,-0.301335
1753880139.425812,-2.246329,-2.243747,-0.297859
1753880139.568164,-2.211255,-2.260688,-0.287608
1753880139.668560,-2.180584,-2.268662,-0.294742
1753880139.767861,-2.152190,-2.315894,-0.204323
1753880139.869163,-2.099167,-2.305940,-0.264959
1753880139.985291,-2.059012,-2.326799,-0.224162
1753880140.071418,-2.036993,-2.330886,-0.252795
1753880140.335816,-1.998255,-2.354329,-0.212352
1753880140.472201,-1.946638,-2.367022,-0.160229
1753880140.571589,-1.904419,-2.384604,-0.139740
1753880140.657111,-1.867832,-2.397502,-0.134372
1753880140.736877,-1.816025,-2.420404,-0.120330
1753880141.121682,-1.827414,-2.371989,-0.190314
1753880141.352482,-1.777148,-2.388248,-0.166461
1753880141.439075,-1.749544,-2.405838,-0.131245
1753880141.735771,-1.705089,-2.410248,-0.127696
1753880142.242409,-1.648805,-2.353179,-0.138442
1753880142.329045,-1.603660,-2.353605,-0.121836
1753880142.441894,-1.558032,-2.336274,-0.123891
1753880142.535915,-1.506366,-2.408116,-0.051650
1753880142.638496,-1.451153,-2.374756,-0.096952
1753880142.947245,-1.395554,-2.390445,-0.086327
1753880143.037037,-1.354390,-2.351250,-0.131692
1753880143.274050,-1.282379,-2.443520,-0.044698
1753880143.390108,-1.201158,-2.428575,-0.080581
1753880143.609024,-1.108953,-2.428943,-0.105523
1753880143.639905,-1.011238,-2.432478,-0.113748
1753880143.732958,-0.932961,-2.448985,-0.119915
1753880143.842293,-0.846538,-2.438271,-0.147691
1753880143.933571,-0.698503,-2.472916,-0.101796
1753880144.030022,-0.574589,-2.419185,-0.152903
1753880144.130374,-0.469168,-2.492914,-0.051232
1753880144.235071,-0.360790,-2.498658,-0.010296
1753880144.336971,-0.237429,-2.505943,0.046370
1753880144.440736,-0.137583,-2.523417,0.088734
1753880144.649363,-0.036231,-2.538474,0.149872
1753880145.152718,0.053644,-2.546400,0.141436
1753880145.229339,0.149038,-2.551553,0.133867
1753880145.488987,0.261715,-2.555300,0.120302
1753880145.568975,0.356560,-2.557669,0.120608
1753880145.727616,0.463501,-2.561549,0.123666
1753880145.848131,0.560329,-2.566881,0.121719
1753880145.938961,0.656677,-2.561657,0.100288
1753880146.037740,0.758771,-2.567114,0.080170
1753880146.129297,0.863872,-2.567771,0.061891
1753880146.257185,0.977146,-2.567817,0.059770
1753880146.336242,1.066936,-2.569474,0.062054
1753880146.430803,1.170923,-2.568623,0.056335
1753880146.538797,1.255397,-2.564920,0.051247
1753880146.740101,1.388149,-2.566323,0.054107
1753880146.843993,1.490588,-2.590202,0.122057
1753880146.935297,1.589733,-2.563087,0.056551
1753880147.162646,1.719871,-2.560620,0.052241
1753880147.244692,1.833203,-2.562918,0.052193
1753880147.342377,1.957215,-2.565265,0.055970
1753880147.498655,2.062250,-2.550331,0.051306
1753880147.607957,2.169836,-2.581293,0.088969
1753880147.829783,2.330072,-2.568948,0.065613
1753880147.965685,2.478479,-2.558654,0.057761
1753880148.049179,2.597458,-2.552474,0.052537
1753880148.262551,2.753313,-2.530349,0.034767
1753880148.514539,2.921953,-2.538203,0.044802
1753880148.553981,3.046797,-2.510029,0.072623
1753880148.654959,3.183046,-2.537761,0.188835
1753880148.866401,3.326459,-2.525450,0.187739
1753880148.950502,3.466733,-2.514864,0.166218
1753880149.053828,3.634008,-2.507105,0.171089
1753880149.159266,3.789225,-2.496031,0.169323
1753880149.253273,3.918521,-2.486315,0.171597
1753880149.335643,4.080718,-2.472253,0.169343
1753880149.527324,4.207987,-2.463750,0.195049
1753880150.118533,4.315533,-2.453389,0.118742
1753880150.264311,4.428478,-2.442662,0.064207
1753880150.532191,4.529834,-2.424240,-0.050994
1753880150.603803,4.615075,-2.418208,-0.085079
1753880150.662262,4.690685,-2.408754,-0.096508
1753880151.163363,4.780680,-2.401030,-0.093770
1753880151.265913,4.861273,-2.396198,-0.095344
1753880151.348609,4.939241,-2.395273,-0.093241
1753880151.458531,5.015103,-2.392084,-0.096737
1753880151.559826,5.105816,-2.388610,-0.096867
1753880151.651851,5.181424,-2.381260,-0.110528
1753880151.750975,5.248363,-2.378010,-0.127394
1753880151.854282,5.355323,-2.383459,-0.102270
1753880151.970890,5.444277,-2.383708,-0.104346
1753880152.074247,5.529856,-2.385052,-0.103568
1753880152.195867,5.617394,-2.367223,-0.126928
1753880152.287965,5.708450,-2.375014,-0.117445
1753880152.472502,5.798495,-2.379207,-0.092842
1753880152.562958,5.893666,-2.375969,-0.082032
1753880152.675242,5.999551,-2.379950,-0.075408
1753880152.914001,6.120300,-2.391947,-0.066026
1753880153.011586,6.219019,-2.388859,-0.081121
1753880153.055967,6.326967,-2.384812,-0.089182
1753880153.150167,6.436668,-2.399435,-0.077803
1753880153.256922,6.551465,-2.403421,-0.083095
1753880153.350249,6.649061,-2.404825,-0.084776
1753880153.460048,6.766923,-2.416245,-0.080720
1753880153.615016,6.875585,-2.421433,-0.083867
1753880153.710654,6.982573,-2.427195,-0.082760
1753880153.867134,7.103524,-2.437207,-0.079067
1753880153.950028,7.205939,-2.439301,-0.080198
1753880154.047547,7.335092,-2.461582,-0.059643
1753880154.174157,7.436029,-2.464896,-0.075780
1753880154.253242,7.543254,-2.472078,-0.071468
1753880154.357380,7.652540,-2.481570,-0.063310
1753880154.574944,7.771072,-2.485844,-0.050265
1753880154.655150,7.896380,-2.493258,-0.047352
1753880154.754512,8.000123,-2.501426,-0.046359
1753880154.873227,8.109448,-2.508785,-0.044537
1753880154.957542,8.221510,-2.509505,-0.047010
1753880155.062613,8.325236,-2.516486,-0.042132
1753880155.163705,8.439738,-2.522871,-0.019967
1753880155.271946,8.544131,-2.529325,-0.011225
1753880155.358578,8.666614,-2.533133,-0.005887
1753880155.460867,8.768755,-2.530606,-0.011944
1753880155.558629,8.892640,-2.536163,-0.006446
1753880155.665639,9.011981,-2.539363,-0.001440
1753880155.769699,9.114805,-2.544000,-0.001219
1753880155.886528,9.239410,-2.546595,-0.000837
1753880155.972477,9.364452,-2.553282,-0.000710
1753880156.080861,9.477033,-2.553128,-0.009670
1753880156.224092,9.598951,-2.560016,0.000702
1753880156.260956,9.717680,-2.561980,0.003830
1753880156.361785,9.823522,-2.521795,-0.075506
1753880156.480049,9.956093,-2.542927,-0.030815
1753880156.567311,10.075180,-2.540189,-0.028506
1753880156.673282,10.178648,-2.527243,-0.050400
1753880156.766619,10.320926,-2.533408,-0.020688
1753880156.867247,10.421133,-2.527967,-0.041577
1753880156.967593,10.532359,-2.527675,-0.042599
1753880157.195987,10.681315,-2.531455,-0.015270
1753880157.281872,10.807285,-2.540245,-0.014865
1753880157.377891,10.953271,-2.537225,0.007450
1753880157.471769,11.044946,-2.516623,-0.034015
1753880157.593667,11.171706,-2.522169,-0.030060
1753880157.883446,11.355486,-2.517187,-0.017250
1753880157.998735,11.485541,-2.523618,-0.007903
1753880158.055742,11.630728,-2.605287,0.099717
